date, Linc,  L2025,  L2030,  L2035,  L2040,  L2045,  L2050,  L2055,  L2060,  L2065,  G,  F,  C,  S,  I
2018-02-08, 19.443000, , 30.117800, , 32.665800, , 18.857000, , , , 15.581000, 17.764300, 36.363200, 46.432100, 29.997700
2018-02-07, 19.571000, , 30.732500, , 33.457300, , 19.377900, , , , 15.579900, 17.787700, 37.773100, 47.980900, 30.741400
2018-02-06, 19.590500, , 30.816300, , 33.563200, , 19.445800, , , , 15.578700, 17.850700, 37.963600, 47.971600, 30.882400
2018-02-05, 19.540500, , 30.581800, , 33.262200, , 19.248400, , , , 15.577600, 17.839700, 37.304200, 47.504700, 30.732500
2018-02-02, 19.686800, , 31.323300, , 34.224400, , 19.886300, , , , 15.574100, 17.787200, 38.903300, 49.215200, 31.967100
2018-02-01, 19.764900, , 31.695200, , 34.704900, , 20.203100, , , , 15.572900, 17.860700, 39.744600, 50.179200, 32.424700
2018-01-31, 19.766100, , 31.694700, , 34.703300, , 20.200800, , , , 15.572000, 17.908500, 39.763200, 50.086900, 32.398000
2018-01-30, 19.767100, , 31.706800, , 34.720200, , 20.212900, , , , 15.571000, 17.896100, 39.742600, 50.205600, 32.468000
2018-01-29, 19.804400, , 31.889400, , 34.956900, , 20.369400, , , , 15.569900, 17.922200, 40.177600, 50.698800, 32.668300
2018-01-26, 19.829100, , 32.018700, , 35.125500, , 20.481300, , , , 15.566900, 17.945500, 40.447700, 51.056100, 32.866600
2018-01-25, 19.793700, , 31.842500, , 34.898000, , 20.330900, , , , 15.565900, 17.982400, 39.973700, 50.790100, 32.654300
2018-01-24, 19.795500, , 31.865000, , 34.928500, , 20.352200, , , , 15.564900, 17.937800, 39.949800, 50.783700, 32.850500
2018-01-23, 19.796000, , 31.866900, , 34.931700, , 20.354600, , , , 15.563900, 17.964400, 39.971800, 51.010600, 32.739900
2018-01-22, 19.777100, , 31.785200, , 34.826600, , 20.285600, , , , 15.562800, 17.929200, 39.883700, 50.823100, 32.504700
2018-01-19, 19.749300, , 31.657200, , 34.661900, , 20.176900, , , , 15.559800, 17.948300, 39.563700, 50.480000, 32.382000
2018-01-18, 19.728300, , 31.550600, , 34.522200, , 20.083000, , , , 15.558800, 17.975500, 39.389700, 49.918500, 32.221400
2018-01-17, 19.736400, , 31.588900, , 34.572200, , 20.116000, , , , 15.557800, 18.005800, 39.450400, 50.130300, 32.257100
2018-01-16, 19.712900, , 31.471700, , 34.420400, , 20.015300, , , , 15.556800, 18.037200, 39.083100, 49.714000, 32.274600
2018-01-12, 19.717400, , 31.513700, , 34.477900, , 20.055100, , , , 15.552700, 18.026600, 39.220200, 50.203100, 32.163800
2018-01-11, 19.686300, , 31.366300, , 34.288500, , 19.930600, , , , 15.551700, 18.031000, 38.957200, 50.057900, 31.789500
2018-01-10, 19.659500, , 31.242600, , 34.127700, , 19.823700, , , , 15.550700, 18.006600, 38.682200, 49.334600, 31.773900
2018-01-09, 19.657800, , 31.238700, , 34.123200, , 19.821000, , , , 15.549700, 18.005700, 38.724800, 49.407000, 31.669800
2018-01-08, 19.653900, , 31.213200, , 34.090000, , 19.798600, , , , 15.548600, 18.059500, 38.662600, 49.438300, 31.581000
2018-01-05, 19.646700, , 31.190100, , 34.061100, , 19.779700, , , , 15.545600, 18.059900, 38.597900, 49.293200, 31.608800
2018-01-04, 19.622700, , 31.074900, , 33.913200, , 19.682400, , , , 15.544600, 18.077500, 38.328400, 49.108800, 31.431700
2018-01-03, 19.594500, , 30.941900, , 33.742400, , 19.570200, , , , 15.543600, 18.084900, 38.166500, 49.028800, 30.971300
2018-01-02, 19.574200, , 30.853400, , 33.629700, , 19.496900, , , , 15.542600, 18.063800, 37.923600, 48.865700, 30.919400
2017-12-29, 19.550600, , 30.736200, , 33.478700, , 19.396600, , , , 15.540500, 18.115000, 37.610300, 48.466100, 30.855600
2017-12-28, 19.556700, , 30.783000, , 33.540900, , 19.438800, , , , 15.537500, 18.090600, 37.803200, 48.791600, 30.742300
2017-12-27, 19.548600, , 30.745000, , 33.491700, , 19.406000, , , , 15.536500, 18.102300, 37.727700, 48.605200, 30.705600
2017-12-26, 19.537900, , 30.708200, , 33.446000, , 19.377200, , , , 15.535500, 18.046900, 37.695800, 48.588900, 30.596300
2017-12-22, 19.533100, , 30.705500, , 33.444000, , 19.376700, , , , 15.531400, 18.022700, 37.733300, 48.551000, 30.566800
2017-12-21, 19.534300, , 30.714000, , 33.455200, , 19.384200, , , , 15.530400, 18.026500, 37.750500, 48.571900, 30.581500
2017-12-20, 19.522500, , 30.664600, , 33.392100, , 19.342900, , , , 15.529400, 18.005000, 37.675600, 48.375800, 30.506400
2017-12-19, 19.524600, , 30.671300, , 33.399900, , 19.347200, , , , 15.528400, 18.038400, 37.701800, 48.299400, 30.512300
2017-12-18, 19.543100, , 30.752100, , 33.503400, , 19.414600, , , , 15.527400, 18.102600, 37.823800, 48.578400, 30.641100



